filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes,shape,x,y,width,height,Class
81.jpg,9327,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,4,"{""name"":""rect"",""x"":235,""y"":36,""width"":27,""height"":25}","{""class_name"":""mask""}",rect,235,36,27,25,mask
81.jpg,9327,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,5,"{""name"":""rect"",""x"":148,""y"":72,""width"":48,""height"":42}","{""class_name"":""mask""}",rect,148,72,48,42,mask
81.jpg,9327,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,6,"{""name"":""rect"",""x"":74,""y"":56,""width"":28,""height"":36}","{""class_name"":""mask""}",rect,74,56,28,36,mask
81.jpg,9327,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,7,"{""name"":""rect"",""x"":22,""y"":39,""width"":34,""height"":40}","{""class_name"":""mask""}",rect,22,39,34,40,mask
82.jpg,12438,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""rect"",""x"":43,""y"":67,""width"":18,""height"":15}","{""class_name"":""mask""}",rect,43,67,18,15,mask
82.jpg,12438,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""rect"",""x"":236,""y"":62,""width"":23,""height"":21}","{""class_name"":""mask""}",rect,236,62,23,21,mask
82.jpg,12438,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""rect"",""x"":225,""y"":39,""width"":36,""height"":20}","{""class_name"":""hardhat""}",rect,225,39,36,20,hardhat
82.jpg,12438,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""rect"",""x"":34,""y"":41,""width"":32,""height"":20}","{""class_name"":""hardhat""}",rect,34,41,32,20,hardhat
82.jpg,12438,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""rect"",""x"":18,""y"":76,""width"":56,""height"":78}","{""class_name"":""vest""}",rect,18,76,56,78,vest
82.jpg,12438,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""rect"",""x"":228,""y"":75,""width"":69,""height"":85}","{""class_name"":""vest""}",rect,228,75,69,85,vest
83.jpg,7724,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":80,""y"":4,""width"":52,""height"":35}","{""class_name"":""hardhat""}",rect,80,4,52,35,hardhat
83.jpg,7724,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":91,""y"":47,""width"":34,""height"":24}","{""class_name"":""mask""}",rect,91,47,34,24,mask
83.jpg,7724,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":62,""y"":79,""width"":97,""height"":98}","{""class_name"":""vest""}",rect,62,79,97,98,vest
84.jpg,14828,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,0,"{""name"":""rect"",""x"":46,""y"":28,""width"":65,""height"":38}","{""class_name"":""hardhat""}",rect,46,28,65,38,hardhat
84.jpg,14828,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,1,"{""name"":""rect"",""x"":98,""y"":13,""width"":61,""height"":33}","{""class_name"":""hardhat""}",rect,98,13,61,33,hardhat
84.jpg,14828,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,2,"{""name"":""rect"",""x"":147,""y"":6,""width"":44,""height"":32}","{""class_name"":""hardhat""}",rect,147,6,44,32,hardhat
84.jpg,14828,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,3,"{""name"":""rect"",""x"":64,""y"":76,""width"":39,""height"":30}","{""class_name"":""mask""}",rect,64,76,39,30,mask
84.jpg,14828,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,4,"{""name"":""rect"",""x"":117,""y"":53,""width"":38,""height"":33}","{""class_name"":""mask""}",rect,117,53,38,33,mask
84.jpg,14828,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,5,"{""name"":""rect"",""x"":156,""y"":49,""width"":28,""height"":28}","{""class_name"":""mask""}",rect,156,49,28,28,mask
84.jpg,14828,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,6,"{""name"":""rect"",""x"":108,""y"":86,""width"":72,""height"":69}","{""class_name"":""vest""}",rect,108,86,72,69,vest
84.jpg,14828,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,7,"{""name"":""rect"",""x"":180,""y"":76,""width"":26,""height"":49}","{""class_name"":""vest""}",rect,180,76,26,49,vest
85.jpg,6527,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":103,""y"":46,""width"":45,""height"":38}","{""class_name"":""mask""}",rect,103,46,45,38,mask
85.jpg,6527,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":81,""y"":0,""width"":94,""height"":47}","{""class_name"":""hardhat""}",rect,81,0,94,47,hardhat
86.jpg,14883,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,0,"{""name"":""rect"",""x"":66,""y"":8,""width"":51,""height"":33}","{""class_name"":""hardhat""}",rect,66,8,51,33,hardhat
86.jpg,14883,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,1,"{""name"":""rect"",""x"":132,""y"":53,""width"":37,""height"":23}","{""class_name"":""hardhat""}",rect,132,53,37,23,hardhat
86.jpg,14883,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,2,"{""name"":""rect"",""x"":219,""y"":52,""width"":33,""height"":24}","{""class_name"":""hardhat""}",rect,219,52,33,24,hardhat
86.jpg,14883,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,3,"{""name"":""rect"",""x"":77,""y"":46,""width"":34,""height"":27}","{""class_name"":""mask""}",rect,77,46,34,27,mask
86.jpg,14883,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,4,"{""name"":""rect"",""x"":153,""y"":78,""width"":15,""height"":16}","{""class_name"":""mask""}",rect,153,78,15,16,mask
86.jpg,14883,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,5,"{""name"":""rect"",""x"":218,""y"":74,""width"":18,""height"":22}","{""class_name"":""mask""}",rect,218,74,18,22,mask
86.jpg,14883,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,6,"{""name"":""rect"",""x"":58,""y"":81,""width"":84,""height"":101}","{""class_name"":""vest""}",rect,58,81,84,101,vest
86.jpg,14883,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,7,"{""name"":""rect"",""x"":212,""y"":95,""width"":51,""height"":84}","{""class_name"":""vest""}",rect,212,95,51,84,vest
86.jpg,14883,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,8,"{""name"":""rect"",""x"":149,""y"":97,""width"":30,""height"":82}","{""class_name"":""vest""}",rect,149,97,30,82,vest
87.jpg,261212,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,0,"{""name"":""rect"",""x"":110,""y"":46,""width"":130,""height"":118}","{""class_name"":""hardhat""}",rect,110,46,130,118,hardhat
87.jpg,261212,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,1,"{""name"":""rect"",""x"":142,""y"":170,""width"":86,""height"":63}","{""class_name"":""mask""}",rect,142,170,86,63,mask
87.jpg,261212,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,2,"{""name"":""rect"",""x"":427,""y"":109,""width"":146,""height"":103}","{""class_name"":""hardhat""}",rect,427,109,146,103,hardhat
87.jpg,261212,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,3,"{""name"":""rect"",""x"":623,""y"":99,""width"":165,""height"":156}","{""class_name"":""hardhat""}",rect,623,99,165,156,hardhat
87.jpg,261212,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,4,"{""name"":""rect"",""x"":456,""y"":240,""width"":84,""height"":50}","{""class_name"":""mask""}",rect,456,240,84,50,mask
87.jpg,261212,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,5,"{""name"":""rect"",""x"":671,""y"":239,""width"":60,""height"":61}","{""class_name"":""mask""}",rect,671,239,60,61,mask
87.jpg,261212,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,6,"{""name"":""rect"",""x"":34,""y"":223,""width"":242,""height"":366}","{""class_name"":""vest""}",rect,34,223,242,366,vest
87.jpg,261212,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,7,"{""name"":""rect"",""x"":711,""y"":239,""width"":262,""height"":422}","{""class_name"":""vest""}",rect,711,239,262,422,vest
87.jpg,261212,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,8,"{""name"":""rect"",""x"":452,""y"":268,""width"":195,""height"":328}","{""class_name"":""vest""}",rect,452,268,195,328,vest
88.jpg,4792,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":134,""y"":9,""width"":130,""height"":92}","{""class_name"":""hardhat""}",rect,134,9,130,92,hardhat
88.jpg,4792,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":166,""y"":110,""width"":75,""height"":63}","{""class_name"":""mask""}",rect,166,110,75,63,mask
89.jpg,12587,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,0,"{""name"":""rect"",""x"":63,""y"":8,""width"":69,""height"":37}","{""class_name"":""hardhat""}",rect,63,8,69,37,hardhat
89.jpg,12587,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,1,"{""name"":""rect"",""x"":125,""y"":37,""width"":47,""height"":27}","{""class_name"":""hardhat""}",rect,125,37,47,27,hardhat
89.jpg,12587,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,2,"{""name"":""rect"",""x"":172,""y"":44,""width"":32,""height"":22}","{""class_name"":""hardhat""}",rect,172,44,32,22,hardhat
89.jpg,12587,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,3,"{""name"":""rect"",""x"":91,""y"":57,""width"":33,""height"":33}","{""class_name"":""mask""}",rect,91,57,33,33,mask
89.jpg,12587,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,4,"{""name"":""rect"",""x"":138,""y"":66,""width"":31,""height"":28}","{""class_name"":""mask""}",rect,138,66,31,28,mask
89.jpg,12587,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,5,"{""name"":""rect"",""x"":177,""y"":68,""width"":27,""height"":23}","{""class_name"":""mask""}",rect,177,68,27,23,mask
89.jpg,12587,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,6,"{""name"":""rect"",""x"":176,""y"":89,""width"":49,""height"":79}","{""class_name"":""vest""}",rect,176,89,49,79,vest
90.jpg,10330,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,0,"{""name"":""rect"",""x"":96,""y"":11,""width"":66,""height"":47}","{""class_name"":""hardhat""}",rect,96,11,66,47,hardhat
90.jpg,10330,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,1,"{""name"":""rect"",""x"":239,""y"":88,""width"":39,""height"":27}","{""class_name"":""hardhat""}",rect,239,88,39,27,hardhat
90.jpg,10330,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,2,"{""name"":""rect"",""x"":114,""y"":49,""width"":41,""height"":36}","{""class_name"":""mask""}",rect,114,49,41,36,mask
90.jpg,10330,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,3,"{""name"":""rect"",""x"":73,""y"":86,""width"":104,""height"":67}","{""class_name"":""vest""}",rect,73,86,104,67,vest
90.jpg,10330,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,4,"{""name"":""rect"",""x"":219,""y"":134,""width"":56,""height"":20}","{""class_name"":""vest""}",rect,219,134,56,20,vest
91.jpg,13683,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,0,"{""name"":""rect"",""x"":19,""y"":52,""width"":55,""height"":35}","{""class_name"":""hardhat""}",rect,19,52,55,35,hardhat
91.jpg,13683,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,1,"{""name"":""rect"",""x"":71,""y"":66,""width"":47,""height"":36}","{""class_name"":""hardhat""}",rect,71,66,47,36,hardhat
91.jpg,13683,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,2,"{""name"":""rect"",""x"":112,""y"":61,""width"":41,""height"":34}","{""class_name"":""hardhat""}",rect,112,61,41,34,hardhat
91.jpg,13683,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,3,"{""name"":""rect"",""x"":57,""y"":80,""width"":18,""height"":21}","{""class_name"":""mask""}",rect,57,80,18,21,mask
91.jpg,13683,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,4,"{""name"":""rect"",""x"":102,""y"":88,""width"":20,""height"":25}","{""class_name"":""mask""}",rect,102,88,20,25,mask
91.jpg,13683,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,5,"{""name"":""rect"",""x"":141,""y"":86,""width"":17,""height"":21}","{""class_name"":""mask""}",rect,141,86,17,21,mask
91.jpg,13683,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,6,"{""name"":""rect"",""x"":20,""y"":103,""width"":65,""height"":76}","{""class_name"":""vest""}",rect,20,103,65,76,vest
91.jpg,13683,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,7,"{""name"":""rect"",""x"":77,""y"":107,""width"":47,""height"":74}","{""class_name"":""vest""}",rect,77,107,47,74,vest
91.jpg,13683,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,8,"{""name"":""rect"",""x"":114,""y"":104,""width"":47,""height"":74}","{""class_name"":""vest""}",rect,114,104,47,74,vest
92.jpg,27258,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":61,""y"":12,""width"":35,""height"":26}","{""class_name"":""hardhat""}",rect,61,12,35,26,hardhat
92.jpg,27258,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":2,""y"":40,""width"":24,""height"":23}","{""class_name"":""hardhat""}",rect,2,40,24,23,hardhat
92.jpg,27258,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":180,""y"":39,""width"":24,""height"":23}","{""class_name"":""mask""}",rect,180,39,24,23,mask
93.jpg,8141,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,0,"{""name"":""rect"",""x"":40,""y"":40,""width"":45,""height"":35}","{""class_name"":""hardhat""}",rect,40,40,45,35,hardhat
93.jpg,8141,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,1,"{""name"":""rect"",""x"":188,""y"":40,""width"":33,""height"":21}","{""class_name"":""hardhat""}",rect,188,40,33,21,hardhat
93.jpg,8141,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,2,"{""name"":""rect"",""x"":252,""y"":67,""width"":22,""height"":21}","{""class_name"":""hardhat""}",rect,252,67,22,21,hardhat
93.jpg,8141,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,3,"{""name"":""rect"",""x"":190,""y"":64,""width"":22,""height"":22}","{""class_name"":""mask""}",rect,190,64,22,22,mask
93.jpg,8141,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,4,"{""name"":""rect"",""x"":121,""y"":72,""width"":25,""height"":23}","{""class_name"":""mask""}",rect,121,72,25,23,mask
93.jpg,8141,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,5,"{""name"":""rect"",""x"":253,""y"":86,""width"":18,""height"":17}","{""class_name"":""mask""}",rect,253,86,18,17,mask
93.jpg,8141,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,6,"{""name"":""rect"",""x"":29,""y"":101,""width"":64,""height"":79}","{""class_name"":""vest""}",rect,29,101,64,79,vest
93.jpg,8141,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,7,"{""name"":""rect"",""x"":111,""y"":90,""width"":59,""height"":84}","{""class_name"":""vest""}",rect,111,90,59,84,vest
93.jpg,8141,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,8,"{""name"":""rect"",""x"":175,""y"":82,""width"":57,""height"":80}","{""class_name"":""vest""}",rect,175,82,57,80,vest
94.jpg,343274,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,0,"{""name"":""rect"",""x"":110,""y"":133,""width"":175,""height"":119}","{""class_name"":""hardhat""}",rect,110,133,175,119,hardhat
94.jpg,343274,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,1,"{""name"":""rect"",""x"":475,""y"":99,""width"":173,""height"":128}","{""class_name"":""hardhat""}",rect,475,99,173,128,hardhat
94.jpg,343274,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,2,"{""name"":""rect"",""x"":544,""y"":205,""width"":86,""height"":84}","{""class_name"":""mask""}",rect,544,205,86,84,mask
94.jpg,343274,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,3,"{""name"":""rect"",""x"":758,""y"":205,""width"":90,""height"":105}","{""class_name"":""mask""}",rect,758,205,90,105,mask
94.jpg,343274,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,4,"{""name"":""rect"",""x"":178,""y"":243,""width"":92,""height"":82}","{""class_name"":""mask""}",rect,178,243,92,82,mask
95.jpg,7076,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":23,""y"":8,""width"":103,""height"":56}","{""class_name"":""hardhat""}",rect,23,8,103,56,hardhat
95.jpg,7076,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":91,""y"":70,""width"":27,""height"":50}","{""class_name"":""mask""}",rect,91,70,27,50,mask
95.jpg,7076,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":5,""y"":100,""width"":110,""height"":80}","{""class_name"":""vest""}",rect,5,100,110,80,vest
96.jpg,84516,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":164,""y"":192,""width"":470,""height"":322}","{""class_name"":""hardhat""}",rect,164,192,470,322,hardhat
96.jpg,84516,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":252,""y"":574,""width"":289,""height"":238}","{""class_name"":""mask""}",rect,252,574,289,238,mask
97.jpg,65547,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,0,"{""name"":""rect"",""x"":198,""y"":196,""width"":32,""height"":22}","{""class_name"":""hardhat""}",rect,198,196,32,22,hardhat
97.jpg,65547,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,1,"{""name"":""rect"",""x"":352,""y"":81,""width"":86,""height"":54}","{""class_name"":""hardhat""}",rect,352,81,86,54,hardhat
97.jpg,65547,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,2,"{""name"":""rect"",""x"":358,""y"":142,""width"":68,""height"":50}","{""class_name"":""mask""}",rect,358,142,68,50,mask
97.jpg,65547,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,3,"{""name"":""rect"",""x"":198,""y"":213,""width"":28,""height"":21}","{""class_name"":""mask""}",rect,198,213,28,21,mask
97.jpg,65547,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,4,"{""name"":""rect"",""x"":315,""y"":166,""width"":173,""height"":252}","{""class_name"":""vest""}",rect,315,166,173,252,vest
97.jpg,65547,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,5,"{""name"":""rect"",""x"":166,""y"":229,""width"":73,""height"":105}","{""class_name"":""vest""}",rect,166,229,73,105,vest
97.jpg,65547,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,6,"{""name"":""rect"",""x"":203,""y"":412,""width"":27,""height"":30}","{""class_name"":""boots""}",rect,203,412,27,30,boots
97.jpg,65547,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,7,"{""name"":""rect"",""x"":152,""y"":420,""width"":30,""height"":23}","{""class_name"":""boots""}",rect,152,420,30,23,boots
98.jpg,288999,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":466,""y"":93,""width"":223,""height"":130}","{""class_name"":""hardhat""}",rect,466,93,223,130,hardhat
98.jpg,288999,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":507,""y"":259,""width"":135,""height"":113}","{""class_name"":""mask""}",rect,507,259,135,113,mask
99.jpg,156442,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,0,"{""name"":""rect"",""x"":192,""y"":84,""width"":118,""height"":95}","{""class_name"":""hardhat""}",rect,192,84,118,95,hardhat
99.jpg,156442,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,1,"{""name"":""rect"",""x"":286,""y"":44,""width"":118,""height"":88}","{""class_name"":""hardhat""}",rect,286,44,118,88,hardhat
99.jpg,156442,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,2,"{""name"":""rect"",""x"":4,""y"":90,""width"":147,""height"":108}","{""class_name"":""hardhat""}",rect,4,90,147,108,hardhat
99.jpg,156442,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,3,"{""name"":""rect"",""x"":201,""y"":180,""width"":78,""height"":75}","{""class_name"":""mask""}",rect,201,180,78,75,mask
99.jpg,156442,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,4,"{""name"":""rect"",""x"":326,""y"":138,""width"":57,""height"":61}","{""class_name"":""mask""}",rect,326,138,57,61,mask
100.jpg,6062,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":101,""y"":4,""width"":64,""height"":40}","{""class_name"":""hardhat""}",rect,101,4,64,40,hardhat
100.jpg,6062,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":108,""y"":47,""width"":46,""height"":39}","{""class_name"":""mask""}",rect,108,47,46,39,mask
100.jpg,6062,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":86,""y"":84,""width"":90,""height"":101}","{""class_name"":""vest""}",rect,86,84,90,101,vest
101.jpg,7378,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""rect"",""x"":26,""y"":75,""width"":59,""height"":44}","{""class_name"":""hardhat""}",rect,26,75,59,44,hardhat
101.jpg,7378,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""rect"",""x"":75,""y"":58,""width"":94,""height"":65}","{""class_name"":""hardhat""}",rect,75,58,94,65,hardhat
101.jpg,7378,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""rect"",""x"":145,""y"":4,""width"":141,""height"":23}","{""class_name"":""hardhat""}",rect,145,4,141,23,hardhat
101.jpg,7378,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""rect"",""x"":153,""y"":28,""width"":53,""height"":60}","{""class_name"":""mask""}",rect,153,28,53,60,mask
101.jpg,7378,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""rect"",""x"":71,""y"":129,""width"":47,""height"":43}","{""class_name"":""mask""}",rect,71,129,47,43,mask
101.jpg,7378,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""rect"",""x"":30,""y"":128,""width"":36,""height"":36}","{""class_name"":""mask""}",rect,30,128,36,36,mask
102.jpg,10373,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":192,""y"":14,""width"":37,""height"":33}","{""class_name"":""hardhat""}",rect,192,14,37,33,hardhat
102.jpg,10373,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":74,""y"":12,""width"":37,""height"":22}","{""class_name"":""hardhat""}",rect,74,12,37,22,hardhat
102.jpg,10373,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":198,""y"":49,""width"":23,""height"":17}","{""class_name"":""mask""}",rect,198,49,23,17,mask
102.jpg,10373,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":192,""y"":52,""width"":61,""height"":92}","{""class_name"":""vest""}",rect,192,52,61,92,vest
103.jpg,9052,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":115,""y"":60,""width"":46,""height"":32}","{""class_name"":""hardhat""}",rect,115,60,46,32,hardhat
103.jpg,9052,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":120,""y"":88,""width"":25,""height"":25}","{""class_name"":""mask""}",rect,120,88,25,25,mask
104.jpg,8186,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,0,"{""name"":""rect"",""x"":22,""y"":14,""width"":56,""height"":40}","{""class_name"":""hardhat""}",rect,22,14,56,40,hardhat
104.jpg,8186,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,1,"{""name"":""rect"",""x"":263,""y"":36,""width"":36,""height"":27}","{""class_name"":""hardhat""}",rect,263,36,36,27,hardhat
104.jpg,8186,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,2,"{""name"":""rect"",""x"":140,""y"":3,""width"":69,""height"":23}","{""class_name"":""hardhat""}",rect,140,3,69,23,hardhat
104.jpg,8186,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,3,"{""name"":""rect"",""x"":75,""y"":35,""width"":28,""height"":27}","{""class_name"":""hardhat""}",rect,75,35,28,27,hardhat
104.jpg,8186,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,4,"{""name"":""rect"",""x"":37,""y"":52,""width"":29,""height"":27}","{""class_name"":""mask""}",rect,37,52,29,27,mask
104.jpg,8186,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,5,"{""name"":""rect"",""x"":152,""y"":39,""width"":40,""height"":33}","{""class_name"":""mask""}",rect,152,39,40,33,mask
104.jpg,8186,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,6,"{""name"":""rect"",""x"":272,""y"":67,""width"":21,""height"":23}","{""class_name"":""mask""}",rect,272,67,21,23,mask
104.jpg,8186,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,7,"{""name"":""rect"",""x"":73,""y"":62,""width"":21,""height"":22}","{""class_name"":""mask""}",rect,73,62,21,22,mask
105.jpg,207681,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":163,""y"":121,""width"":99,""height"":83}","{""class_name"":""mask""}",rect,163,121,99,83,mask
105.jpg,207681,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":147,""y"":3,""width"":135,""height"":99}","{""class_name"":""hardhat""}",rect,147,3,135,99,hardhat
105.jpg,207681,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":87,""y"":207,""width"":243,""height"":126}","{""class_name"":""vest""}",rect,87,207,243,126,vest
106.jpg,72809,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,0,"{""name"":""rect"",""x"":83,""y"":12,""width"":119,""height"":78}","{""class_name"":""hardhat""}",rect,83,12,119,78,hardhat
